tstamp tipo nbytes
55026.44839 read 129
55029.23768 write 209
55043.38452 read 1163
55048.81437 read 112
55051.66 write 265
55062.68452 read 124
55073.80921 write 1627
55094.98036 read 1038
55110.42822 write 291
55113.46758 read 111
55120.1947 read 132
55122.56055 read 124
55124.40548 read 555
55126.84759 read 534
55132.38609 read 142
55138.26681 read 106
55151.09243 read 483
55154.10887 write 1912
55162.56055 read 1044
55169.77386 read 565
55204.85232 read 943
55233.56131 write 2598
55235.18471 read 471
55235.24045 read 512
55248.13627 read 136
55250.78478 read 512
55263.62667 write 302
55272.35745 read 510
55290.22368 read 116
55290.69229 read 490
55292.74167 read 512
55296.01091 read 130
55299.21492 read 484
55312.60567 read 133
55313.09801 read 964
55313.84104 write 1808
55320.09834 write 306
55325.29262 read 1003
55328.37067 read 595
55331.84813 read 492
55336.43288 read 147
55340.10629 write 282
55346.73878 read 952
55360.67944 read 527
55392.35406 read 111
55392.83919 write 1894
55394.73613 read 1021
55405.11856 read 133
55420.76142 read 124
55432.76625 read 125
55437.98604 read 500
55439.00239 read 129
55454.76221 read 1104
55472.75553 write 1752
55483.44615 write 250
55500.84461 read 116
55501.96868 read 102
55516.64517 write 283
55523.57996 read 1130
55529.64833 read 118
55530.47094 write 217
55533.5556 read 887
55535.278 read 107
55538.6352 read 115
55539.07414 read 149
55542.11571 read 114
55545.23667 read 472
55552.92839 write 2328
55563.50167 write 232
55571.02763 read 426
55572.30628 read 1073
55582.02456 read 850
55586.38011 read 142
55593.342 read 130
55596.27859 read 1094
55604.32349 read 118
55623.62763 read 140
55627.36216 write 261
55627.46143 read 142
55632.87708 write 1776
55634.43103 read 512
55637.4083 read 118
55646.68916 read 120
55659.17023 write 249
55674.37609 read 537
55677.23646 read 556
55680.46238 write 270
55686.72034 read 131
55686.83937 write 259
55688.02861 read 139
55689.35731 read 503
55709.68537 read 1058
55711.79428 read 138
55714.12265 write 1999
55724.73705 read 127
55742.2395 read 115
55755.02033 read 154
55756.57701 read 125
55757.40055 read 154
55758.83628 read 460
55765.02592 read 127
55779.09249 write 245
55780.98791 read 115
55786.32299 read 145
55792.95926 write 2447
55797.43487 read 153
55798.91797 write 220
55801.3015 read 101
55813.79033 write 257
55827.96003 read 543
55829.7706 read 479
55844.72451 write 257
55845.8999 read 522
55847.65639 read 491
55849.93853 read 962
55861.70151 read 132
55861.83559 read 125
55862.81754 write 280
55868.29463 read 959
55872.18135 write 1993
55885.86202 read 1125
55896.66694 write 261
55901.7786 write 236
55903.24016 read 129
55912.4404 read 135
55915.44258 read 136
55932.87203 read 135
55933.2639 read 119
55938.36587 read 138
55942.75081 read 124
55946.33897 read 113
55947.8277 read 1046
55950.6757 read 1086
55952.15399 write 1913
55956.0675 write 258
55958.26654 read 1074
55959.96066 read 515
55960.91842 read 145
55974.68154 read 127
55981.57603 write 267
55985.79298 read 130
55993.39824 write 216
56007.60017 read 142
56028.10233 read 525
56028.43896 read 523
56041.53535 read 119
56059.66671 read 547
56059.95398 read 423
56075.38066 read 975
56098.28368 read 1032
56114.39981 read 149
56115.41206 read 975
56118.11783 read 141
56133.58341 write 232
56141.38794 write 234
56143.46563 read 142
56145.79377 read 1045
56145.92293 read 143
56147.0197 read 124
56147.474 read 519
56155.22852 read 140
56165.54118 read 442
56166.2038 read 150
56170.05173 read 506
56174.98241 read 480
56196.2271 read 1005
56213.57085 write 278
56216.98107 read 118
56235.13297 read 126
56244.44009 read 518
56260.1699 read 460
56274.85117 read 141
56281.22235 read 121
56283.96555 read 121
56292.80463 read 1011
56311.53991 read 131
56317.86407 read 125
56321.03592 read 1048
56322.50001 read 95
56328.87013 read 126
56340.23056 read 145
56344.60046 read 473
56352.85718 read 129
56356.56782 read 125
56360.7467 read 110
56365.96913 read 1093
56372.70904 read 1097
56375.90717 read 1014
56376.04885 read 1045
56385.79007 read 1086
56408.26245 read 463
56412.04841 read 128
56436.88935 read 139
56443.29883 read 124
56458.9943 read 141
56467.6682 read 492
56468.73871 read 123
56503.8292 write 239
56519.50122 read 917
56539.18014 read 130
56552.94219 read 536
56553.55251 read 117
56557.91191 read 125
56560.5413 read 996
56584.83157 read 570
56590.06157 read 106
56594.18048 read 532
56611.97742 read 521
56618.8237 read 117
56620.98528 read 552
56622.24424 read 139
56629.49714 read 134
56630.57605 read 111
56653.05233 read 978
56684.97095 read 117
56685.11738 write 265
56685.29817 read 125
56697.33283 read 977
56699.74746 read 120
56710.51615 read 129
56727.8971 read 135
56736.66894 read 106
56737.66056 read 136
56739.74355 read 131
56744.2209 read 153
56757.39083 write 221
56782.6926 read 124
56788.30175 read 127
56789.64218 read 1022
56797.42987 write 252
56803.71798 read 411
56804.83131 read 490
56810.03426 read 118
56828.6615 read 459
56855.79908 read 496
56869.48473 read 483
56873.78727 read 492
56876.64563 write 283
56879.83462 read 448
56894.28139 read 1058
56900.7594 read 981
56900.90547 write 231
56904.5467 read 122
56914.79193 read 104
56922.5506 write 240
56941.00358 read 472
56952.74187 read 495
56970.38456 read 519
56978.38747 write 260
56988.30664 read 121
57002.75833 read 122
57011.21396 read 993
57016.24867 read 476
57016.41446 read 475
57018.54755 read 125
57021.32272 read 128
57023.57864 read 152
57064.69585 read 127
57066.79167 read 565
57085.35987 write 312
57090.62125 read 126
57092.51443 write 220
57104.55486 read 119
57109.52324 read 1111
57122.91982 read 920
57137.15204 read 507
57149.78612 read 1062
57155.82127 read 456
57162.55731 read 420
57163.52932 read 123
57184.10549 read 1019
57186.1331 write 254
57187.61644 read 141
57210.45598 read 476
57221.20446 read 109
57225.44885 read 981
57245.8254 read 1030
57257.17097 write 257
57270.10188 read 1052
57279.00758 read 115
57287.55724 read 1123
57294.5822 read 1003
57303.19049 read 572
57306.43561 read 993
57321.82762 read 123
57323.32575 read 138
57324.41154 read 469
57347.59043 read 141
57357.39708 read 121
57377.04391 read 132
57401.03332 write 270
57401.59368 read 1013
57429.1393 read 116
57445.33744 read 570
57480.82444 write 269
57482.63277 read 136
57484.47206 read 1143
57489.23723 read 128
57493.8643 read 504
57498.85954 write 234
57499.28324 read 134
57500.64975 read 587
57505.31316 read 940
57507.9986 read 123
57521.54634 write 259
57537.44503 read 451
57544.34017 read 118
57613.79687 read 119
57621.14921 read 490
57628.07566 read 108
57631.08444 read 128
57649.15631 read 109
57651.55319 read 116
57656.69942 read 125
57657.83019 read 504
57659.33213 read 532
57667.9798 read 132
57681.11719 write 249
57682.28777 write 252
57686.93154 read 507
57695.66734 read 1014
57703.46314 read 103
57703.71523 write 276
57704.63172 read 127
57713.07164 read 132
57719.99578 read 993
57722.97735 read 161
57735.55847 write 262
57741.49445 write 238
57742.54556 read 106
57757.57497 read 993
57760.08196 read 1017
57764.92083 read 133
57770.73676 read 133
57775.48954 write 248
57777.44835 read 1102
57778.53049 read 136
57790.33292 write 275
57796.40571 write 239
57801.77462 write 283
57805.68945 read 1043
57808.31301 read 132
57822.57653 read 531
57843.97688 read 1068
57867.25282 read 1109
57875.49949 read 1062
57882.22401 read 130
57882.28014 read 140
57889.4075 read 140
57894.77438 read 1136
57901.82506 write 231
57908.56275 read 868
57910.91472 read 1102
57917.20457 read 110
57948.37049 read 520
57962.09809 read 484
57964.64023 read 523
57965.49091 read 108
57978.18683 read 1045
57981.16093 read 117
57991.80136 read 110
57994.12859 read 119
57998.27746 read 490
58000.39877 read 542
58008.62261 read 501
58011.0718 read 515
58012.48257 write 276
58021.72608 read 427
58028.36346 read 919
58041.94783 read 525
58043.47627 read 931
58044.59384 read 1000
58061.6564 write 237
58075.91914 read 115
58075.97164 write 268
58090.68287 read 112
58092.83213 read 131
58119.87134 read 115
58120.20364 read 118
58123.37634 read 948
58131.15225 write 218
58138.37742 read 1014
58141.5959 read 148
58152.21651 read 125
58157.12711 write 247
58167.82442 read 119
58200.32453 read 1042
58204.22436 write 225
58206.85503 read 105
58208.85629 read 531
58215.20403 read 1127
58215.35708 read 1168
58223.53391 read 124
58228.57641 read 114
58234.37689 write 210
58237.54916 read 1012
58240.01026 write 270
58241.01423 read 525
58264.35377 read 537
58281.76501 read 606
58283.46886 read 514
58292.36313 read 127
58293.58133 write 250
58296.76266 read 932
58304.08512 write 234
58311.32582 read 593
58322.17354 read 123
58328.14043 read 496
58329.73945 write 250
58331.6524 read 136
58335.20507 read 128
58343.56181 write 289
58352.19407 read 123
58352.37664 read 1003
58353.82425 read 130
58370.26604 read 490
58381.08044 read 125
58385.84237 read 135
58388.25048 read 142
58388.85537 read 1008
58392.89165 read 126
58394.37489 read 541
58406.95175 read 142
58409.50764 read 134
58420.63501 read 543
58431.46019 write 248
58436.54264 read 585
58452.78187 write 289
58468.29194 read 1010
58470.06812 read 147
58471.5151 read 564
58474.1994 read 1073
58475.92836 read 471
58490.974 read 105
58493.01804 read 126
58494.9783 read 133
58517.78254 read 106
58524.22188 write 298
58533.89087 read 117
58534.23602 read 556
58549.10436 read 487
58556.79292 read 119
58557.23519 read 462
58560.98228 read 111
58565.47704 read 124
58569.463 read 136
58574.0499 read 1092
58578.15634 read 105
58595.0208 read 1087
58615.13744 read 1101
58615.74092 read 118
58642.15762 read 512
58646.75113 read 1031
58660.04482 read 140
58662.86204 read 509
58666.14733 read 136
58676.36844 read 118
58700.07345 write 250
58702.99724 write 293
58703.53482 write 234
58714.84162 read 571
58719.17857 read 116
58722.7968 read 119
58739.73282 write 210
58743.30728 read 1087
58748.26136 read 911
58752.98627 read 146
58757.46587 read 139
58766.8281 read 1053
58769.39278 write 235
58770.06836 read 116
58778.68021 read 1068
58780.03954 read 109
58780.28986 write 275
58792.4865 read 127
58798.6125 read 124
58810.99638 read 139
58819.80248 read 942
58826.07435 write 271
58844.03798 read 470
58856.47244 read 114
58864.33998 read 130
58867.84261 read 548
58869.85965 read 139
58883.274 read 941
58886.01216 write 245
58889.19161 read 981
58894.1044 read 130
58895.86032 read 1059
58897.04777 read 111
58898.42956 read 509
58906.38268 read 530
58926.45417 read 110
58952.04002 read 839
58976.56889 read 545
58982.89071 read 119
58985.76676 read 121
59011.47453 read 516
59019.91458 read 131
59044.85401 read 122
59053.47147 read 548
59057.83872 read 500
59065.53335 read 987
59072.20439 read 533
59081.34699 read 119
59096.93387 read 120
59098.95006 read 122
59102.54713 read 141
59105.65077 read 1004
59124.03575 read 122
59128.24587 read 107
59143.36511 read 145
59146.05552 read 563
59149.23823 read 539
59152.06044 read 1049
59161.4368 read 127
59170.49826 read 487
59181.6402 read 130
59182.63979 read 553
59194.71062 read 1035
59201.2311 read 530
59205.50725 read 1098
59210.70141 read 123
59212.0162 read 102
59222.57976 read 498
59229.77308 read 546
59256.95638 read 1119
59345.18333 read 162
59350.51729 read 117
59360.69023 read 113
59377.45022 read 129
59409.10395 read 1169
59415.48929 read 1041
59415.95641 read 466
59429.041 read 125
59430.09323 read 120
59435.90792 read 127
59437.22444 read 106
59465.67097 read 136
59467.86217 read 486
59479.68023 read 1087
59485.48141 read 502
59491.04055 read 116
59500.64583 read 1120
59507.43923 read 538
59512.55616 read 533
59524.70178 read 126
59533.25057 read 137
59537.88593 read 994
59541.17474 read 123
59545.80471 read 971
59546.23224 read 119
59556.71574 read 1160
59567.12584 read 127
59603.43646 read 123
59604.42028 read 1005
59615.83737 read 548
59643.48753 read 550
59652.14215 read 1174
59659.40644 read 1094
59660.78429 read 906
59693.36584 read 529
59706.90935 read 980
59737.54475 read 491
59742.15064 read 518
59752.82781 read 998
59753.60611 read 1082
59769.74975 read 940
59774.60338 read 503
59797.41316 read 919
59817.11953 read 616
59831.73484 read 532
59832.82263 read 461
59846.2703 read 1004
59904.07641 read 513
59904.93336 read 1155
59911.68281 read 1089
59921.69559 read 1049
59937.3912 read 503
59944.5798 read 1046
59964.34653 read 544
59964.80521 read 1147
59986.20098 read 534
59989.79176 read 434
60000.09286 read 492
60001.22296 read 1014
60006.79696 read 560
60024.2728 read 518
60047.35231 read 1018
60050.35429 read 1080
60062.36844 read 1136
60071.21227 read 1013
60073.02817 read 568
60088.38213 read 509
60110.20464 read 471
60124.74649 read 489
60131.12624 read 561
60132.96782 read 1014
60140.41284 read 473
60158.4553 read 503
60160.71528 read 512
60163.53802 read 499
60174.92567 read 453
60177.17128 read 442
60193.52786 read 581
60194.02873 read 1006
60209.42911 read 467
60222.15777 read 518
60233.60574 read 479
60243.9624 read 1026
60255.18267 read 592
60274.62368 read 927
60283.563 read 920
60287.64984 read 585
60295.07208 read 533
60302.69991 read 1122
60308.52656 read 504
60315.01106 read 579
60319.76796 read 461
60328.75259 read 566
60345.91386 read 1009
60356.14893 read 522
60389.34461 read 563
60392.5003 read 541
60460.63934 read 485
60466.14609 read 532
60467.76221 read 513
60509.70991 read 558
60511.45038 read 560
60514.0117 read 1025
60537.46951 read 494
60550.63438 read 460
60565.68736 read 507
60569.91491 read 564
60576.55998 read 514
60640.03154 read 1047
60655.06858 read 855
60692.43265 read 1000
60723.06245 read 534
60778.30687 read 466
60790.33207 read 590
60796.46623 read 1196
60820.29102 read 1024
60844.75179 read 1155
60882.21956 read 479
60887.73915 read 516
60898.71664 read 1047
60909.02466 read 855
60922.44971 read 1145
60924.58852 read 490
60928.02137 read 1052
60955.9007 read 452
60959.64584 read 1041
60964.41209 read 553
60988.71457 read 883
60991.86288 read 1051
60998.97998 read 535
61001.69111 read 503
61020.6768 read 904
61045.40738 read 834
61076.39383 read 1164
61086.11651 read 513
61099.22988 read 913
61111.97825 read 971
61130.35121 read 535
61148.25503 read 997
61174.9892 read 486
61212.04415 read 991
61242.06584 read 955
61242.76158 read 561
61243.63469 read 941
61255.46806 read 520
61274.98587 read 978
61275.86546 read 596
61291.74695 read 475
61351.92344 read 998
61357.23822 read 896
61366.96038 read 973
61442.67019 read 1026
61473.0162 read 1008
61474.83638 read 1002
61500.87833 read 1075
61609.03631 read 921
61658.05482 read 1055
61665.67003 read 1131
61707.96311 read 1001
61709.16276 read 1010
61735.25428 read 1111
61781.46595 read 1036
61781.69281 read 982
61792.20004 read 1003
61795.27687 read 1054
61799.3541 read 1128
61824.47717 read 991
61824.86774 read 1056
61834.67235 read 1044
61854.92565 read 1056
61908.65332 read 963
61977.30041 read 958
62078.283 read 941
62091.61403 read 1059
62138.08374 read 1143
62170.54803 read 1030
62210.45771 read 1040
62261.27268 read 971
62317.07743 read 1064
62360.37162 read 1044
62417.09133 read 1033
62504.40584 read 1060
62534.04009 read 1075
62554.52285 read 1092
62629.41219 read 967
62767.49004 read 1032
62790.89905 read 1034
62804.33366 read 949
62804.74024 read 1068
62833.82649 read 1060
62838.21907 read 965
62888.06684 read 928
62915.8571 read 1009
62975.62323 read 1014
62996.56934 read 961
63019.30273 read 1124
63096.08327 read 983
63119.46327 read 1064
63239.72659 read 1035
63249.89268 read 1129
63302.08495 read 984
63316.46549 read 967
63412.2346 read 1105
63425.0583 read 1060
63477.6711 read 1041
63535.12921 read 930
63540.30517 read 1061
63709.28055 read 1006
63713.34728 read 887
63724.06345 read 941
63750.07076 read 988
63878.50523 read 985
63882.07074 read 1076
63980.07821 read 1171
64002.67315 read 899
64026.28856 read 1114
64036.97187 read 989
64057.02051 read 1068
64101.85981 read 1008
64129.02458 read 1106
64177.70334 read 985
64189.04227 read 1137
64221.29886 read 994
